37166.6667 14750.0000
37183.3333 13766.6667
37183.3333 14183.3333
37183.3333 14233.3333
37183.3333 14516.6667
37183.3333 15116.6667
37183.3333 15166.6667
37183.3333 15200.0000
37200.0000 14716.6667
37200.0000 14900.0000
37200.0000 14950.0000
37216.6667 13916.6667
37216.6667 14633.3333
37216.6667 14683.3333
37216.6667 14983.3333
37216.6667 15216.6667
37233.3333 14516.6667
37233.3333 14883.3333
37250.0000 13783.3333
37250.0000 13916.6667
37250.0000 14183.3333
37250.0000 14816.6667
37250.0000 14850.0000
37250.0000 15083.3333
37266.6667 13583.3333
37266.6667 13966.6667
37266.6667 14700.0000
37266.6667 14750.0000
37266.6667 14800.0000
37266.6667 15016.6667
37283.3333 13533.3333
37283.3333 13916.6667
37283.3333 14083.3333
37283.3333 14366.6667
37283.3333 14433.3333
37283.3333 14650.0000
37283.3333 15000.0000
37283.3333 15183.3333
37300.0000 13466.6667
37300.0000 13783.3333
37300.0000 13950.0000
37300.0000 14033.3333
37300.0000 14216.6667
37300.0000 14850.0000
37300.0000 14900.0000
37316.6667 13550.0000
37316.6667 13566.6667
37316.6667 13650.0000
37316.6667 14450.0000
37316.6667 14516.6667
37316.6667 14750.0000
37333.3333 13383.3333
37333.3333 13416.6667
37333.3333 13983.3333
37333.3333 14616.6667
37333.3333 14933.3333
37350.0000 13533.3333
37350.0000 13766.6667
37350.0000 13850.0000
37350.0000 13916.6667
37350.0000 14800.0000
37350.0000 14883.3333
37366.6667 14200.0000
37366.6667 14816.6667
37366.6667 14933.3333
37366.6667 15050.0000
37383.3333 13350.0000
37383.3333 13550.0000
37383.3333 14366.6667
37383.3333 14616.6667
37383.3333 14700.0000
37400.0000 13533.3333
37400.0000 13616.6667
37400.0000 13650.0000
37400.0000 13700.0000
37400.0000 13733.3333
37400.0000 15066.6667
37416.6667 14133.3333
37416.6667 14450.0000
37416.6667 14500.0000
37416.6667 14550.0000
37433.3333 13400.0000
37433.3333 13550.0000
37433.3333 13600.0000
37433.3333 14066.6667
37433.3333 14516.6667
37433.3333 14633.3333
37450.0000 13466.6667
37450.0000 13816.6667
37450.0000 13883.3333
37450.0000 14683.3333
37450.0000 14700.0000
37466.6667 13383.3333
37466.6667 13533.3333
37466.6667 13733.3333
37466.6667 13783.3333
37466.6667 14466.6667
37466.6667 14533.3333
37466.6667 14833.3333
37483.3333 13866.6667
37483.3333 13983.3333
37483.3333 14066.6667
37483.3333 14466.6667
37483.3333 14650.0000
37500.0000 13266.6667
37500.0000 13666.6667
37500.0000 13716.6667
37500.0000 14383.3333
37500.0000 14616.6667
37500.0000 14633.3333
37500.0000 14800.0000
37500.0000 14900.0000
37500.0000 15100.0000
37516.6667 13050.0000
37516.6667 13283.3333
37516.6667 13433.3333
37516.6667 13533.3333
37516.6667 13733.3333
37516.6667 14033.3333
37516.6667 14133.3333
37516.6667 14966.6667
37516.6667 15000.0000
37516.6667 15066.6667
37533.3333 13650.0000
37533.3333 13833.3333
37533.3333 14583.3333
37550.0000 14583.3333
37550.0000 14616.6667
37550.0000 15066.6667
37550.0000 15133.3333
37566.6667 12650.0000
37566.6667 12900.0000
37566.6667 13216.6667
37566.6667 13450.0000
37566.6667 13700.0000
37566.6667 14266.6667
37566.6667 14383.3333
37566.6667 14683.3333
37566.6667 14750.0000
37566.6667 14900.0000
37566.6667 15050.0000
37566.6667 15100.0000
37566.6667 15166.6667
37583.3333 12833.3333
37583.3333 13283.3333
37583.3333 13300.0000
37583.3333 13750.0000
37583.3333 14033.3333
37583.3333 14166.6667
37583.3333 14266.6667
37583.3333 14650.0000
37583.3333 14850.0000
37583.3333 14966.6667
37583.3333 15116.6667
37583.3333 15183.3333
37600.0000 12966.6667
37600.0000 13283.3333
37600.0000 13833.3333
37600.0000 13916.6667
37600.0000 14466.6667
37600.0000 14616.6667
37600.0000 15083.3333
37600.0000 15116.6667
37600.0000 15133.3333
37616.6667 13250.0000
37616.6667 13433.3333
37616.6667 13483.3333
37616.6667 14000.0000
37616.6667 14016.6667
37616.6667 14350.0000
37616.6667 14416.6667
37616.6667 14583.3333
37616.6667 14733.3333
37616.6667 14883.3333
37616.6667 15016.6667
37616.6667 15083.3333
37616.6667 15116.6667
37616.6667 15166.6667
37633.3333 12750.0000
37633.3333 13000.0000
37633.3333 13633.3333
37633.3333 13650.0000
37633.3333 14183.3333
37633.3333 14383.3333
37633.3333 14866.6667
37633.3333 15066.6667
37650.0000 12583.3333
37650.0000 13116.6667
37650.0000 13183.3333
37650.0000 13833.3333
37650.0000 14450.0000
37650.0000 14516.6667
37650.0000 14633.3333
37650.0000 15100.0000
37650.0000 15183.3333
37650.0000 15200.0000
37666.6667 13233.3333
37666.6667 13983.3333
37666.6667 14683.3333
37666.6667 14833.3333
37666.6667 15133.3333
37683.3333 12483.3333
37683.3333 12783.3333
37683.3333 13016.6667
37683.3333 13266.6667
37683.3333 13383.3333
37683.3333 13466.6667
37683.3333 13600.0000
37683.3333 13833.3333
37683.3333 14033.3333
37683.3333 14250.0000
37683.3333 14733.3333
37683.3333 14950.0000
37683.3333 15100.0000
37683.3333 15133.3333
37700.0000 12483.3333
37700.0000 12500.0000
37700.0000 12566.6667
37700.0000 12966.6667
37700.0000 13250.0000
37700.0000 13716.6667
37700.0000 14116.6667
37716.6667 12483.3333
37716.6667 12533.3333
37716.6667 12633.3333
37716.6667 12883.3333
37716.6667 13433.3333
37716.6667 14166.6667
37716.6667 14533.3333
37716.6667 14716.6667
37716.6667 15183.3333
37716.6667 15233.3333
37733.3333 12516.6667
37733.3333 13183.3333
37733.3333 13700.0000
37733.3333 14066.6667
37733.3333 14083.3333
37733.3333 14100.0000
37733.3333 15100.0000
37733.3333 15116.6667
37733.3333 15133.3333
37733.3333 15200.0000
37750.0000 12500.0000
37750.0000 12516.6667
37750.0000 12583.3333
37750.0000 13266.6667
37750.0000 13600.0000
37750.0000 13816.6667
37750.0000 14400.0000
37750.0000 15133.3333
37750.0000 15200.0000
37766.6667 12550.0000
37766.6667 12666.6667
37766.6667 12883.3333
37766.6667 14083.3333
37766.6667 14116.6667
37766.6667 14350.0000
37766.6667 14633.3333
37766.6667 15183.3333
37766.6667 15200.0000
37783.3333 12483.3333
37783.3333 12533.3333
37783.3333 12700.0000
37783.3333 12966.6667
37783.3333 13000.0000
37783.3333 13016.6667
37783.3333 13716.6667
37783.3333 14033.3333
37783.3333 14100.0000
37783.3333 14116.6667
37783.3333 14600.0000
37783.3333 14716.6667
37783.3333 14766.6667
37783.3333 14833.3333
37783.3333 15200.0000
37800.0000 12433.3333
37800.0000 12483.3333
37800.0000 12516.6667
37800.0000 12533.3333
37800.0000 12816.6667
37800.0000 13650.0000
37800.0000 14033.3333
37800.0000 14083.3333
37800.0000 14200.0000
37800.0000 14666.6667
37800.0000 14800.0000
37800.0000 14883.3333
37800.0000 15133.3333
37800.0000 15200.0000
37816.6667 12466.6667
37816.6667 12483.3333
37816.6667 12500.0000
37816.6667 12533.3333
37816.6667 12550.0000
37816.6667 12600.0000
37816.6667 12666.6667
37816.6667 12750.0000
37816.6667 12800.0000
37816.6667 13300.0000
37816.6667 13566.6667
37816.6667 13633.3333
37816.6667 13850.0000
37816.6667 13883.3333
37816.6667 14000.0000
37816.6667 14500.0000
37816.6667 14700.0000
37816.6667 14716.6667
37816.6667 14866.6667
37816.6667 15233.3333
37833.3333 12516.6667
37833.3333 12766.6667
37833.3333 13150.0000
37833.3333 13483.3333
37833.3333 13716.6667
37833.3333 14550.0000
37833.3333 14600.0000
37833.3333 14716.6667
37833.3333 15133.3333
37833.3333 15283.3333
37850.0000 12466.6667
37850.0000 12500.0000
37850.0000 12516.6667
37850.0000 12533.3333
37850.0000 13766.6667
37850.0000 13900.0000
37850.0000 14150.0000
37850.0000 14483.3333
37850.0000 14566.6667
37850.0000 14700.0000
37850.0000 14783.3333
37850.0000 15216.6667
37850.0000 15283.3333
37866.6667 12466.6667
37866.6667 12483.3333
37866.6667 12516.6667
37866.6667 12666.6667
37866.6667 12816.6667
37866.6667 13466.6667
37866.6667 13633.3333
37866.6667 13783.3333
37866.6667 14183.3333
37866.6667 14933.3333
37866.6667 15033.3333
37883.3333 12466.6667
37883.3333 12483.3333
37883.3333 12600.0000
37883.3333 12950.0000
37883.3333 13150.0000
37883.3333 13366.6667
37883.3333 14316.6667
37883.3333 14666.6667
37883.3333 14833.3333
37883.3333 14950.0000
37883.3333 15116.6667
37883.3333 15316.6667
37900.0000 12350.0000
37900.0000 12650.0000
37900.0000 13100.0000
37900.0000 13366.6667
37900.0000 13433.3333
37900.0000 13466.6667
37900.0000 13483.3333
37900.0000 13566.6667
37900.0000 13816.6667
37900.0000 15050.0000
37900.0000 15133.3333
37900.0000 15300.0000
37916.6667 12300.0000
37916.6667 12516.6667
37916.6667 12866.6667
37916.6667 13066.6667
37916.6667 13133.3333
37916.6667 13533.3333
37916.6667 13566.6667
37916.6667 13750.0000
37916.6667 13933.3333
37916.6667 14183.3333
37916.6667 14966.6667
37916.6667 15066.6667
37916.6667 15266.6667
37916.6667 15333.3333
37916.6667 15350.0000
37916.6667 15750.0000
37916.6667 15783.3333
37916.6667 15983.3333
37933.3333 12333.3333
37933.3333 12500.0000
37933.3333 12533.3333
37933.3333 12683.3333
37933.3333 12733.3333
37933.3333 12966.6667
37933.3333 13666.6667
37933.3333 14000.0000
37933.3333 14083.3333
37933.3333 14366.6667
37933.3333 14950.0000
37933.3333 15000.0000
37933.3333 15766.6667
37933.3333 15800.0000
37933.3333 15850.0000
37933.3333 15916.6667
37933.3333 15983.3333
37933.3333 16050.0000
37950.0000 12516.6667
37950.0000 12683.3333
37950.0000 12700.0000
37950.0000 13083.3333
37950.0000 13416.6667
37950.0000 14466.6667
37950.0000 15100.0000
37950.0000 15316.6667
37950.0000 15350.0000
37950.0000 15366.6667
37950.0000 15383.3333
37950.0000 15700.0000
37950.0000 15766.6667
37950.0000 15933.3333
37950.0000 16066.6667
37966.6667 12066.6667
37966.6667 12650.0000
37966.6667 12683.3333
37966.6667 12800.0000
37966.6667 13166.6667
37966.6667 13183.3333
37966.6667 13450.0000
37966.6667 13966.6667
37966.6667 14283.3333
37966.6667 14333.3333
37966.6667 14750.0000
37966.6667 15183.3333
37966.6667 15250.0000
37966.6667 15266.6667
37966.6667 15283.3333
37966.6667 15400.0000
37966.6667 15666.6667
37966.6667 15683.3333
37966.6667 15800.0000
37966.6667 15900.0000
37966.6667 15983.3333
37966.6667 16016.6667
37966.6667 16083.3333
37966.6667 16100.0000
37983.3333 12333.3333
37983.3333 12550.0000
37983.3333 12633.3333
37983.3333 12700.0000
37983.3333 12966.6667
37983.3333 13333.3333
37983.3333 13650.0000
37983.3333 13700.0000
37983.3333 13883.3333
37983.3333 14016.6667
37983.3333 14150.0000
37983.3333 14233.3333
37983.3333 14916.6667
37983.3333 15150.0000
37983.3333 15233.3333
37983.3333 15266.6667
37983.3333 15283.3333
37983.3333 15316.6667
37983.3333 15333.3333
37983.3333 15366.6667
37983.3333 15416.6667
37983.3333 15650.0000
37983.3333 15666.6667
37983.3333 15733.3333
37983.3333 15750.0000
37983.3333 15800.0000
37983.3333 15816.6667
37983.3333 15866.6667
37983.3333 16100.0000
38000.0000 12733.3333
38000.0000 13283.3333
38000.0000 13933.3333
38000.0000 15100.0000
38000.0000 15316.6667
38000.0000 15433.3333
38000.0000 15700.0000
38000.0000 15866.6667
38000.0000 15933.3333
38000.0000 16033.3333
38016.6667 12483.3333
38016.6667 12650.0000
38016.6667 12733.3333
38016.6667 12883.3333
38016.6667 13083.3333
38016.6667 13583.3333
38016.6667 14100.0000
38016.6667 14166.6667
38016.6667 14183.3333
38016.6667 14216.6667
38016.6667 14250.0000
38016.6667 14350.0000
38016.6667 14433.3333
38016.6667 14600.0000
38016.6667 14666.6667
38016.6667 14700.0000
38016.6667 14750.0000
38016.6667 15000.0000
38016.6667 15100.0000
38016.6667 15133.3333
38016.6667 15183.3333
38016.6667 15650.0000
38016.6667 15666.6667
38016.6667 15766.6667
38016.6667 15783.3333
38016.6667 15816.6667
38016.6667 15833.3333
38016.6667 15966.6667
38016.6667 16050.0000
38016.6667 16083.3333
38033.3333 12583.3333
38033.3333 12616.6667
38033.3333 12666.6667
38033.3333 12783.3333
38033.3333 13383.3333
38033.3333 13450.0000
38033.3333 13533.3333
38033.3333 14016.6667
38033.3333 14466.6667
38033.3333 14633.3333
38033.3333 14766.6667
38033.3333 14816.6667
38033.3333 15150.0000
38033.3333 15383.3333
38033.3333 15416.6667
38033.3333 15900.0000
38033.3333 15983.3333
38033.3333 16033.3333
38033.3333 16083.3333
38033.3333 16133.3333
38050.0000 12633.3333
38050.0000 12666.6667
38050.0000 12683.3333
38050.0000 13000.0000
38050.0000 13116.6667
38050.0000 13133.3333
38050.0000 13233.3333
38050.0000 13300.0000
38050.0000 13533.3333
38050.0000 14583.3333
38050.0000 14600.0000
38050.0000 14616.6667
38050.0000 14633.3333
38050.0000 14650.0000
38050.0000 14666.6667
38050.0000 14883.3333
38050.0000 14900.0000
38050.0000 14966.6667
38050.0000 15000.0000
38050.0000 15016.6667
38050.0000 15033.3333
38050.0000 15100.0000
38050.0000 15183.3333
38050.0000 15433.3333
38050.0000 15466.6667
38050.0000 15650.0000
38050.0000 15700.0000
38050.0000 15750.0000
38050.0000 15916.6667
38050.0000 16100.0000
38066.6667 12550.0000
38066.6667 12683.3333
38066.6667 12700.0000
38066.6667 12816.6667
38066.6667 13433.3333
38066.6667 13450.0000
38066.6667 14633.3333
38066.6667 14650.0000
38066.6667 14700.0000
38066.6667 14733.3333
38066.6667 14766.6667
38066.6667 14800.0000
38066.6667 14983.3333
38066.6667 15066.6667
38066.6667 15116.6667
38066.6667 15200.0000
38066.6667 15650.0000
38066.6667 15683.3333
38066.6667 15916.6667
38066.6667 15983.3333
38066.6667 16050.0000
38066.6667 16133.3333
38083.3333 12700.0000
38083.3333 12716.6667
38083.3333 13150.0000
38083.3333 13166.6667
38083.3333 13283.3333
38083.3333 13333.3333
38083.3333 13466.6667
38083.3333 13500.0000
38083.3333 13516.6667
38083.3333 14666.6667
38083.3333 14733.3333
38083.3333 14750.0000
38083.3333 14800.0000
38083.3333 14850.0000
38083.3333 14883.3333
38083.3333 14950.0000
38083.3333 15133.3333
38083.3333 15166.6667
38083.3333 15450.0000
38083.3333 15683.3333
38083.3333 15733.3333
38083.3333 15766.6667
38083.3333 16150.0000
38100.0000 12700.0000
38100.0000 12733.3333
38100.0000 13300.0000
38100.0000 13533.3333
38100.0000 14833.3333
38100.0000 14900.0000
38100.0000 14950.0000
38100.0000 15083.3333
38100.0000 15166.6667
38100.0000 15200.0000
38100.0000 15483.3333
38100.0000 15500.0000
38100.0000 15650.0000
38100.0000 15700.0000
38100.0000 15716.6667
38100.0000 15883.3333
38100.0000 16083.3333
38100.0000 16100.0000
38100.0000 16133.3333
38116.6667 13283.3333
38116.6667 13333.3333
38116.6667 13366.6667
38116.6667 14716.6667
38116.6667 14750.0000
38116.6667 14783.3333
38116.6667 14800.0000
38116.6667 14883.3333
38116.6667 14950.0000
38116.6667 15050.0000
38116.6667 15083.3333
38116.6667 15116.6667
38116.6667 15183.3333
38116.6667 15233.3333
38116.6667 15483.3333
38116.6667 15500.0000
38116.6667 15516.6667
38116.6667 15683.3333
38116.6667 15716.6667
38116.6667 15733.3333
38116.6667 15850.0000
38133.3333 12750.0000
38133.3333 13183.3333
38133.3333 14733.3333
38133.3333 14850.0000
38133.3333 14883.3333
38133.3333 14966.6667
38133.3333 15000.0000
38133.3333 15033.3333
38133.3333 15150.0000
38133.3333 15183.3333
38133.3333 15233.3333
38133.3333 15350.0000
38133.3333 15383.3333
38133.3333 15400.0000
38133.3333 15483.3333
38133.3333 15500.0000
38133.3333 15700.0000
38133.3333 15716.6667
38133.3333 15750.0000
38133.3333 15800.0000
38133.3333 15883.3333
38150.0000 13083.3333
38150.0000 13100.0000
38150.0000 13166.6667
38150.0000 14833.3333
38150.0000 14900.0000
38150.0000 14950.0000
38150.0000 15016.6667
38150.0000 15183.3333
38150.0000 15200.0000
38150.0000 15216.6667
38150.0000 15233.3333
38150.0000 15283.3333
38150.0000 15300.0000
38150.0000 15333.3333
38150.0000 15350.0000
38150.0000 15383.3333
38150.0000 15400.0000
38150.0000 15416.6667
38150.0000 15466.6667
38150.0000 15483.3333
38150.0000 15500.0000
38150.0000 15650.0000
38150.0000 15783.3333
38150.0000 16066.6667
38150.0000 16083.3333
38150.0000 16183.3333
38166.6667 12750.0000
38166.6667 13233.3333
38166.6667 14750.0000
38166.6667 14866.6667
38166.6667 14900.0000
38166.6667 14933.3333
38166.6667 15200.0000
38166.6667 15250.0000
38166.6667 15266.6667
38166.6667 15283.3333
38166.6667 15316.6667
38166.6667 15333.3333
38166.6667 15366.6667
38166.6667 15416.6667
38166.6667 15483.3333
38166.6667 15516.6667
38166.6667 15550.0000
38166.6667 15633.3333
38166.6667 15650.0000
38166.6667 15683.3333
38166.6667 15700.0000
38166.6667 15733.3333
38166.6667 15750.0000
38166.6667 15833.3333
38166.6667 16116.6667
38166.6667 16200.0000
38183.3333 13283.3333
38183.3333 15216.6667
38183.3333 15233.3333
38183.3333 15250.0000
38183.3333 15266.6667
38183.3333 15316.6667
38183.3333 15350.0000
38183.3333 15366.6667
38183.3333 15383.3333
38183.3333 15433.3333
38183.3333 15483.3333
38183.3333 15500.0000
38183.3333 15516.6667
38183.3333 15533.3333
38183.3333 15566.6667
38183.3333 15633.3333
38183.3333 15716.6667
38183.3333 15766.6667
38183.3333 15883.3333
38183.3333 16050.0000
38183.3333 16150.0000
38183.3333 16166.6667
38200.0000 13250.0000
38200.0000 13283.3333
38200.0000 13333.3333
38200.0000 15233.3333
38200.0000 15266.6667
38200.0000 15316.6667
38200.0000 15333.3333
38200.0000 15366.6667
38200.0000 15383.3333
38200.0000 15416.6667
38200.0000 15516.6667
38200.0000 15683.3333
38200.0000 15733.3333
38200.0000 16150.0000
38200.0000 16183.3333
38216.6667 15233.3333
38216.6667 15366.6667
38216.6667 15433.3333
38216.6667 15500.0000
38216.6667 15533.3333
38216.6667 15633.3333
38216.6667 15650.0000
38216.6667 15666.6667
38216.6667 15733.3333
38216.6667 16050.0000
38216.6667 16100.0000
38216.6667 16116.6667
38216.6667 16200.0000
38233.3333 15433.3333
38233.3333 15450.0000
38233.3333 15466.6667
38233.3333 15516.6667
38233.3333 15650.0000
38233.3333 15783.3333
38233.3333 15916.6667
38233.3333 15933.3333
38233.3333 16100.0000
38233.3333 16150.0000
38233.3333 16216.6667
38233.3333 16233.3333
38233.3333 16250.0000
38233.3333 16266.6667
38250.0000 15433.3333
38250.0000 15483.3333
38250.0000 15516.6667
38250.0000 15600.0000
38250.0000 15716.6667
38250.0000 15766.6667
38250.0000 15783.3333
38250.0000 15800.0000
38250.0000 15966.6667
38250.0000 16233.3333
38266.6667 15583.3333
38266.6667 15650.0000
38266.6667 15800.0000
38266.6667 15850.0000
38266.6667 15866.6667
38266.6667 15883.3333
38266.6667 15933.3333
38266.6667 16150.0000
38266.6667 16216.6667
38266.6667 16266.6667
38266.6667 16300.0000
38283.3333 15533.3333
38283.3333 15800.0000
38283.3333 15883.3333
38283.3333 15900.0000
38283.3333 15950.0000
38283.3333 16250.0000
38283.3333 16266.6667
38283.3333 16283.3333
38283.3333 16300.0000
38300.0000 15550.0000
38300.0000 15883.3333
38300.0000 16000.0000
38300.0000 16033.3333
38300.0000 16166.6667
38300.0000 16233.3333
38300.0000 16333.3333
38316.6667 15850.0000
38316.6667 15916.6667
38316.6667 15983.3333
38316.6667 16016.6667
38316.6667 16033.3333
38316.6667 16200.0000
38316.6667 16316.6667
38316.6667 16400.0000
38333.3333 15866.6667
38333.3333 15900.0000
38333.3333 15950.0000
38333.3333 16250.0000
38333.3333 16300.0000
38333.3333 16316.6667
38350.0000 15850.0000
38350.0000 15866.6667
38350.0000 15966.6667
38350.0000 16016.6667
38350.0000 16083.3333
38350.0000 16116.6667
38350.0000 16166.6667
38350.0000 16283.3333
38350.0000 16333.3333
38350.0000 16466.6667
38366.6667 15883.3333
38366.6667 15900.0000
38366.6667 15983.3333
38366.6667 16050.0000
38366.6667 16233.3333
38366.6667 16283.3333
38366.6667 16366.6667
38383.3333 15866.6667
38383.3333 15883.3333
38383.3333 15900.0000
38383.3333 15950.0000
38383.3333 16033.3333
38383.3333 16050.0000
38383.3333 16100.0000
38383.3333 16116.6667
38383.3333 16133.3333
38383.3333 16333.3333
38383.3333 16400.0000
38383.3333 16516.6667
38400.0000 15866.6667
38400.0000 15950.0000
38400.0000 15966.6667
38400.0000 16066.6667
38400.0000 16533.3333
38416.6667 14950.0000
38416.6667 15900.0000
38416.6667 15950.0000
38416.6667 16100.0000
38416.6667 16133.3333
38416.6667 16300.0000
38416.6667 16383.3333
38416.6667 16450.0000
38416.6667 16466.6667
38416.6667 16500.0000
38433.3333 15916.6667
38433.3333 15966.6667
38433.3333 16066.6667
38433.3333 16100.0000
38433.3333 16333.3333
38433.3333 16350.0000
38433.3333 16416.6667
38433.3333 16433.3333
38433.3333 16483.3333
38433.3333 16500.0000
38433.3333 16550.0000
38433.3333 16566.6667
38450.0000 14950.0000
38450.0000 16083.3333
38450.0000 16116.6667
38450.0000 16166.6667
38450.0000 16383.3333
38450.0000 16416.6667
38450.0000 16550.0000
38466.6667 14950.0000
38466.6667 15916.6667
38466.6667 15933.3333
38466.6667 15950.0000
38466.6667 16066.6667
38466.6667 16100.0000
38466.6667 16450.0000
38466.6667 16466.6667
38483.3333 14933.3333
38483.3333 14950.0000
38483.3333 14966.6667
38483.3333 15916.6667
38483.3333 15966.6667
38483.3333 16083.3333
38483.3333 16300.0000
38483.3333 16383.3333
38483.3333 16466.6667
38483.3333 16533.3333
38483.3333 16566.6667
38500.0000 14916.6667
38500.0000 16083.3333
38500.0000 16383.3333
38500.0000 16500.0000
38516.6667 14933.3333
38516.6667 14950.0000
38516.6667 16100.0000
38516.6667 16150.0000
38516.6667 16316.6667
38516.6667 16450.0000
38533.3333 14866.6667
38533.3333 15983.3333
38533.3333 16166.6667
38533.3333 16233.3333
38533.3333 16250.0000
38533.3333 16266.6667
38533.3333 16416.6667
38533.3333 16450.0000
38533.3333 16516.6667
38550.0000 14816.6667
38550.0000 15933.3333
38550.0000 15950.0000
38550.0000 15966.6667
38550.0000 16166.6667
38550.0000 16183.3333
38550.0000 16316.6667
38550.0000 16366.6667
38550.0000 16400.0000
38566.6667 14550.0000
38566.6667 14566.6667
38566.6667 14800.0000
38566.6667 14866.6667
38566.6667 15933.3333
38566.6667 15966.6667
38566.6667 16016.6667
38566.6667 16033.3333
38566.6667 16200.0000
38566.6667 16216.6667
38566.6667 16516.6667
38566.6667 16566.6667
38583.3333 14833.3333
38583.3333 15883.3333
38583.3333 15933.3333
38583.3333 15966.6667
38583.3333 16000.0000
38583.3333 16083.3333
38583.3333 16216.6667
38583.3333 16233.3333
38583.3333 16250.0000
38583.3333 16266.6667
38583.3333 16333.3333
38600.0000 15883.3333
38600.0000 16000.0000
38600.0000 16066.6667
38600.0000 16100.0000
38600.0000 16233.3333
38600.0000 16516.6667
38616.6667 13400.0000
38616.6667 15866.6667
38616.6667 15900.0000
38616.6667 16000.0000
38616.6667 16016.6667
38616.6667 16050.0000
38616.6667 16116.6667
38616.6667 16166.6667
38616.6667 16333.3333
38633.3333 15083.3333
38633.3333 15900.0000
38633.3333 16050.0000
38633.3333 16066.6667
38633.3333 16100.0000
38633.3333 16250.0000
38633.3333 16283.3333
38633.3333 16350.0000
38633.3333 16383.3333
38633.3333 16483.3333
38633.3333 16516.6667
38633.3333 16533.3333
38650.0000 15850.0000
38650.0000 15866.6667
38650.0000 15900.0000
38650.0000 15916.6667
38650.0000 15966.6667
38650.0000 15983.3333
38650.0000 16016.6667
38650.0000 16033.3333
38650.0000 16100.0000
38650.0000 16233.3333
38650.0000 16366.6667
38650.0000 16450.0000
38650.0000 16483.3333
38666.6667 15850.0000
38666.6667 15866.6667
38666.6667 15883.3333
38666.6667 15916.6667
38666.6667 15950.0000
38666.6667 16016.6667
38666.6667 16066.6667
38666.6667 16100.0000
38666.6667 16116.6667
38666.6667 16283.3333
38666.6667 16350.0000
38666.6667 16400.0000
38666.6667 16433.3333
38666.6667 16483.3333
38683.3333 15900.0000
38683.3333 15916.6667
38683.3333 15933.3333
38683.3333 16066.6667
38683.3333 16233.3333
38683.3333 16283.3333
38683.3333 16416.6667
38683.3333 16533.3333
38683.3333 16550.0000
38700.0000 13183.3333
38700.0000 15983.3333
38700.0000 16016.6667
38700.0000 16033.3333
38700.0000 16050.0000
38700.0000 16100.0000
38700.0000 16150.0000
38700.0000 16183.3333
38700.0000 16466.6667
38716.6667 16016.6667
38716.6667 16033.3333
38716.6667 16116.6667
38716.6667 16133.3333
38716.6667 16283.3333
38716.6667 16366.6667
38716.6667 16416.6667
38716.6667 16500.0000
38733.3333 15983.3333
38733.3333 16166.6667
38733.3333 16216.6667
38733.3333 16500.0000
38750.0000 16233.3333
38750.0000 16316.6667
38750.0000 16450.0000
38750.0000 16500.0000
38766.6667 16266.6667
38766.6667 16450.0000
38766.6667 16533.3333
38766.6667 16550.0000
38783.3333 15183.3333
38783.3333 16283.3333
38783.3333 16316.6667
38783.3333 16450.0000
38783.3333 16516.6667
38783.3333 16550.0000
38800.0000 15233.3333
38800.0000 16233.3333
38800.0000 16250.0000
38800.0000 16333.3333
38800.0000 16383.3333
38800.0000 16400.0000
38800.0000 16583.3333
38800.0000 16600.0000
